ID	Relation	Parent	Term	Ontology	Parent.Term
GO:0005261	isa	GO:0008324	monoatomic cation channel activity	MF	monoatomic cation transmembrane transporter activity
GO:0005262	isa	GO:0005261	calcium channel activity	MF	monoatomic cation channel activity
GO:0005262	isa	GO:0015085	calcium channel activity	MF	calcium ion transmembrane transporter activity
GO:0005267	isa	GO:0005261	potassium channel activity	MF	monoatomic cation channel activity
GO:0005267	isa	GO:0015079	potassium channel activity	MF	potassium ion transmembrane transporter activity
GO:0005272	isa	GO:0005261	sodium channel activity	MF	monoatomic cation channel activity
GO:0005272	isa	GO:0015081	sodium channel activity	MF	sodium ion transmembrane transporter activity
GO:0005274	isa	GO:0015295	allantoin:proton symporter activity	MF	solute:proton symporter activity
GO:0005274	isa	GO:0042887	allantoin:proton symporter activity	MF	amide transmembrane transporter activity
GO:0005275	isa	GO:0022857	amine transmembrane transporter activity	MF	transmembrane transporter activity
GO:0005277	isa	GO:0005326	acetylcholine transmembrane transporter activity	MF	neurotransmitter transmembrane transporter activity
GO:0005277	isa	GO:0015101	acetylcholine transmembrane transporter activity	MF	organic cation transmembrane transporter activity
GO:0005277	isa	GO:1901375	acetylcholine transmembrane transporter activity	MF	acetate ester transmembrane transporter activity
GO:0005278	isa	GO:0005277	acetylcholine:proton antiporter activity	MF	acetylcholine transmembrane transporter activity
GO:0005278	isa	GO:0015078	acetylcholine:proton antiporter activity	MF	proton transmembrane transporter activity
GO:0005278	isa	GO:0015297	acetylcholine:proton antiporter activity	MF	antiporter activity
GO:0005278	isa	GO:0022853	acetylcholine:proton antiporter activity	MF	active monoatomic ion transmembrane transporter activity
GO:0005280	isa	GO:0005416	amino acid:proton symporter activity	MF	amino acid:monoatomic cation symporter activity
GO:0005280	isa	GO:0015295	amino acid:proton symporter activity	MF	solute:proton symporter activity
GO:0005283	isa	GO:0005343	amino acid:sodium symporter activity	MF	organic acid:sodium symporter activity
GO:0005283	isa	GO:0005416	amino acid:sodium symporter activity	MF	amino acid:monoatomic cation symporter activity
GO:0005287	isa	GO:0015174	high-affinity basic amino acid transmembrane transporter activity	MF	basic amino acid transmembrane transporter activity
GO:0005289	isa	GO:0005287	high-affinity L-arginine transmembrane transporter activity	MF	high-affinity basic amino acid transmembrane transporter activity
GO:0005289	isa	GO:0061459	high-affinity L-arginine transmembrane transporter activity	MF	L-arginine transmembrane transporter activity
GO:0005290	isa	GO:0015173	L-histidine transmembrane transporter activity	MF	aromatic amino acid transmembrane transporter activity
GO:0005290	isa	GO:0015174	L-histidine transmembrane transporter activity	MF	basic amino acid transmembrane transporter activity
GO:0005290	isa	GO:0015179	L-histidine transmembrane transporter activity	MF	L-amino acid transmembrane transporter activity
GO:0005290	isa	GO:1901474	L-histidine transmembrane transporter activity	MF	azole transmembrane transporter activity
GO:0005291	isa	GO:0005287	high-affinity L-histidine transmembrane transporter activity	MF	high-affinity basic amino acid transmembrane transporter activity
GO:0005291	isa	GO:0005290	high-affinity L-histidine transmembrane transporter activity	MF	L-histidine transmembrane transporter activity
GO:0005292	isa	GO:0005287	high-affinity lysine transmembrane transporter activity	MF	high-affinity basic amino acid transmembrane transporter activity
GO:0005292	isa	GO:0015189	high-affinity lysine transmembrane transporter activity	MF	L-lysine transmembrane transporter activity
GO:0005294	isa	GO:0015175	neutral L-amino acid secondary active transmembrane transporter activity	MF	neutral L-amino acid transmembrane transporter activity
GO:0005294	isa	GO:0015291	neutral L-amino acid secondary active transmembrane transporter activity	MF	secondary active transmembrane transporter activity
GO:0005295	isa	GO:0005283	neutral L-amino acid:sodium symporter activity	MF	amino acid:sodium symporter activity
GO:0005295	isa	GO:0015175	neutral L-amino acid:sodium symporter activity	MF	neutral L-amino acid transmembrane transporter activity
GO:0005297	isa	GO:0005280	proline:proton symporter activity	MF	amino acid:proton symporter activity
GO:0005298	isa	GO:0005283	proline:sodium symporter activity	MF	amino acid:sodium symporter activity
GO:0005300	isa	GO:0015196	high-affinity tryptophan transmembrane transporter activity	MF	L-tryptophan transmembrane transporter activity
GO:0005302	isa	GO:0015173	L-tyrosine transmembrane transporter activity	MF	aromatic amino acid transmembrane transporter activity
GO:0005302	isa	GO:0015179	L-tyrosine transmembrane transporter activity	MF	L-amino acid transmembrane transporter activity
GO:0005304	isa	GO:0015175	L-valine transmembrane transporter activity	MF	neutral L-amino acid transmembrane transporter activity
GO:0005304	isa	GO:0015179	L-valine transmembrane transporter activity	MF	L-amino acid transmembrane transporter activity
GO:0005304	isa	GO:0015658	L-valine transmembrane transporter activity	MF	branched-chain amino acid transmembrane transporter activity
GO:0005307	isa	GO:0015220	choline:sodium symporter activity	MF	choline transmembrane transporter activity
GO:0005307	isa	GO:0015370	choline:sodium symporter activity	MF	solute:sodium symporter activity
GO:0005308	isa	GO:0046943	creatine transmembrane transporter activity	MF	carboxylic acid transmembrane transporter activity
GO:0005308	isa	GO:0072349	creatine transmembrane transporter activity	MF	modified amino acid transmembrane transporter activity
GO:0005309	isa	GO:0005308	creatine:sodium symporter activity	MF	creatine transmembrane transporter activity
GO:0005309	isa	GO:0005343	creatine:sodium symporter activity	MF	organic acid:sodium symporter activity
GO:0005310	isa	GO:0046943	dicarboxylic acid transmembrane transporter activity	MF	carboxylic acid transmembrane transporter activity
GO:0005313	isa	GO:0015172	L-glutamate transmembrane transporter activity	MF	acidic amino acid transmembrane transporter activity
GO:0005313	isa	GO:0015179	L-glutamate transmembrane transporter activity	MF	L-amino acid transmembrane transporter activity
GO:0005314	isa	GO:0005313	high-affinity L-glutamate transmembrane transporter activity	MF	L-glutamate transmembrane transporter activity
GO:0005314	isa	GO:0015501	high-affinity L-glutamate transmembrane transporter activity	MF	glutamate:sodium symporter activity
GO:0005315	isa	GO:0015291	inorganic phosphate transmembrane transporter activity	MF	secondary active transmembrane transporter activity
GO:0005315	isa	GO:0015318	inorganic phosphate transmembrane transporter activity	MF	inorganic molecular entity transmembrane transporter activity
GO:0005316	isa	GO:0005436	high-affinity inorganic phosphate:sodium symporter activity	MF	sodium:phosphate symporter activity
GO:0005319	isa	GO:0005215	lipid transporter activity	MF	transporter activity
GO:0005324	isa	GO:0005319	long-chain fatty acid transporter activity	MF	lipid transporter activity
GO:0005326	isa	GO:0022857	neurotransmitter transmembrane transporter activity	MF	transmembrane transporter activity
GO:0005328	isa	GO:0005326	neurotransmitter:sodium symporter activity	MF	neurotransmitter transmembrane transporter activity
GO:0005328	isa	GO:0015370	neurotransmitter:sodium symporter activity	MF	solute:sodium symporter activity
GO:0005330	isa	GO:0008504	dopamine:sodium symporter activity	MF	monoamine transmembrane transporter activity
GO:0005330	isa	GO:0015378	dopamine:sodium symporter activity	MF	sodium:chloride symporter activity
GO:0005330	isa	GO:1901618	dopamine:sodium symporter activity	MF	organic hydroxy compound transmembrane transporter activity
GO:0005332	isa	GO:0005283	gamma-aminobutyric acid:sodium:chloride symporter activity	MF	amino acid:sodium symporter activity
GO:0005332	isa	GO:0015185	gamma-aminobutyric acid:sodium:chloride symporter activity	MF	gamma-aminobutyric acid transmembrane transporter activity
GO:0005332	isa	GO:0015378	gamma-aminobutyric acid:sodium:chloride symporter activity	MF	sodium:chloride symporter activity
GO:0005332	isa	GO:0140161	gamma-aminobutyric acid:sodium:chloride symporter activity	MF	monocarboxylate:sodium symporter activity
GO:0005334	isa	GO:0008504	norepinephrine:sodium symporter activity	MF	monoamine transmembrane transporter activity
GO:0005334	isa	GO:0015101	norepinephrine:sodium symporter activity	MF	organic cation transmembrane transporter activity
GO:0005334	isa	GO:0015378	norepinephrine:sodium symporter activity	MF	sodium:chloride symporter activity
GO:0005334	isa	GO:1901618	norepinephrine:sodium symporter activity	MF	organic hydroxy compound transmembrane transporter activity
GO:0005335	isa	GO:0008504	serotonin:sodium:chloride symporter activity	MF	monoamine transmembrane transporter activity
GO:0005335	isa	GO:0015378	serotonin:sodium:chloride symporter activity	MF	sodium:chloride symporter activity
GO:0005335	isa	GO:1901618	serotonin:sodium:chloride symporter activity	MF	organic hydroxy compound transmembrane transporter activity
GO:0005337	isa	GO:0015932	nucleoside transmembrane transporter activity	MF	nucleobase-containing compound transmembrane transporter activity
GO:0005337	isa	GO:1901505	nucleoside transmembrane transporter activity	MF	carbohydrate derivative transmembrane transporter activity
GO:0005338	isa	GO:0015932	nucleotide-sugar transmembrane transporter activity	MF	nucleobase-containing compound transmembrane transporter activity
GO:0005338	isa	GO:1901505	nucleotide-sugar transmembrane transporter activity	MF	carbohydrate derivative transmembrane transporter activity
GO:0005340	isa	GO:0015116	nucleotide-sulfate transmembrane transporter activity	MF	sulfate transmembrane transporter activity
GO:0005340	isa	GO:0015215	nucleotide-sulfate transmembrane transporter activity	MF	nucleotide transmembrane transporter activity
GO:0005342	isa	GO:0022857	organic acid transmembrane transporter activity	MF	transmembrane transporter activity
GO:0005343	isa	GO:0005342	organic acid:sodium symporter activity	MF	organic acid transmembrane transporter activity
GO:0005343	isa	GO:0015370	organic acid:sodium symporter activity	MF	solute:sodium symporter activity
GO:0005344	isa	GO:0140104	oxygen carrier activity	MF	molecular carrier activity
GO:0005345	isa	GO:0015205	purine nucleobase transmembrane transporter activity	MF	nucleobase transmembrane transporter activity
GO:0005346	isa	GO:0015216	purine ribonucleotide transmembrane transporter activity	MF	purine nucleotide transmembrane transporter activity
GO:0005346	isa	GO:1901505	purine ribonucleotide transmembrane transporter activity	MF	carbohydrate derivative transmembrane transporter activity
GO:0005347	isa	GO:0000295	ATP transmembrane transporter activity	MF	adenine nucleotide transmembrane transporter activity
GO:0005347	isa	GO:0005346	ATP transmembrane transporter activity	MF	purine ribonucleotide transmembrane transporter activity
GO:0005347	isa	GO:0008514	ATP transmembrane transporter activity	MF	organic anion transmembrane transporter activity
GO:0005350	isa	GO:0015205	pyrimidine nucleobase transmembrane transporter activity	MF	nucleobase transmembrane transporter activity
GO:0005351	isa	GO:0005402	carbohydrate:proton symporter activity	MF	carbohydrate:monoatomic cation symporter activity
GO:0005351	isa	GO:0015295	carbohydrate:proton symporter activity	MF	solute:proton symporter activity
GO:0005352	isa	GO:0015151	alpha-glucoside:proton symporter activity	MF	alpha-glucoside transmembrane transporter activity
GO:0005352	isa	GO:0015295	alpha-glucoside:proton symporter activity	MF	solute:proton symporter activity
GO:0005353	isa	GO:0015149	fructose transmembrane transporter activity	MF	hexose transmembrane transporter activity
GO:0005354	isa	GO:0015149	galactose transmembrane transporter activity	MF	hexose transmembrane transporter activity
GO:0005355	isa	GO:0015149	glucose transmembrane transporter activity	MF	hexose transmembrane transporter activity
GO:0005356	isa	GO:0005355	glucose:proton symporter activity	MF	glucose transmembrane transporter activity
GO:0005356	isa	GO:0009679	glucose:proton symporter activity	MF	hexose:proton symporter activity
GO:0005358	isa	GO:0005356	high-affinity glucose:proton symporter activity	MF	glucose:proton symporter activity
GO:0005359	isa	GO:0005356	low-affinity glucose:proton symporter activity	MF	glucose:proton symporter activity
GO:0005360	isa	GO:0005356	insulin-responsive glucose:proton symporter activity	MF	glucose:proton symporter activity
GO:0005362	isa	GO:0005412	low-affinity glucose:sodium symporter activity	MF	glucose:sodium symporter activity
GO:0005363	isa	GO:0015154	maltose transmembrane transporter activity	MF	disaccharide transmembrane transporter activity
GO:0005364	isa	GO:0005351	maltose:proton symporter activity	MF	carbohydrate:proton symporter activity
GO:0005364	isa	GO:0005363	maltose:proton symporter activity	MF	maltose transmembrane transporter activity
GO:0005365	isa	GO:0015166	myo-inositol transmembrane transporter activity	MF	polyol transmembrane transporter activity
GO:0005366	isa	GO:0005365	myo-inositol:proton symporter activity	MF	myo-inositol transmembrane transporter activity
GO:0005366	isa	GO:0015295	myo-inositol:proton symporter activity	MF	solute:proton symporter activity
GO:0005367	isa	GO:0005365	myo-inositol:sodium symporter activity	MF	myo-inositol transmembrane transporter activity
GO:0005367	isa	GO:0015370	myo-inositol:sodium symporter activity	MF	solute:sodium symporter activity
GO:0005368	isa	GO:0042959	taurine transmembrane transporter activity	MF	alkanesulfonate transmembrane transporter activity
GO:0005369	isa	GO:0005343	taurine:sodium symporter activity	MF	organic acid:sodium symporter activity
GO:0005369	isa	GO:0005368	taurine:sodium symporter activity	MF	taurine transmembrane transporter activity
GO:0005371	isa	GO:0015291	tricarboxylate secondary active transmembrane transporter activity	MF	secondary active transmembrane transporter activity
GO:0005371	isa	GO:0046943	tricarboxylate secondary active transmembrane transporter activity	MF	carboxylic acid transmembrane transporter activity
GO:0005372	isa	GO:0015318	water transmembrane transporter activity	MF	inorganic molecular entity transmembrane transporter activity
GO:0005375	isa	GO:0046915	copper ion transmembrane transporter activity	MF	transition metal ion transmembrane transporter activity
GO:0005381	isa	GO:0046915	iron ion transmembrane transporter activity	MF	transition metal ion transmembrane transporter activity
